Date,Open,High,Low,Close,Adj Close,Volume
2021-07-15,3271.409912,3272.340088,3196.120117,3217.73999,3217.73999,0
2021-07-16,3231.100098,3243.820068,3141.409912,3145.449951,3145.449951,0
2021-07-19,3094.840088,3150,3088.330078,3147.51001,3147.51001,0
2021-07-20,3155.639893,3212.23999,3122.120117,3190.949951,3190.949951,0
2021-07-21,3205.939941,3289.199951,3204.600098,3288.75,3288.75,0
2021-07-22,3268.439941,3282.610107,3240.659912,3259.419922,3259.419922,0
2021-07-23,3273.340088,3281.310059,3239.320068,3280.060059,3280.060059,0
2021-07-26,3268.669922,3286.860107,3256.929932,3276.919922,3276.919922,0
2021-07-27,3258.98999,3261.659912,3152.580078,3215.969971,3215.969971,0
2021-07-28,3230.139893,3283.159912,3216.97998,3272.449951,3272.449951,0
2021-07-29,3286.360107,3339.870117,3280.409912,3333.23999,3333.23999,0
2021-07-30,3304.51001,3361.169922,3304.51001,3356.530029,3356.530029,0
2021-08-02,3388.5,3420.310059,3370.830078,3377.48999,3377.48999,0
2021-08-03,3382.120117,3397.790039,3340.399902,3396.659912,3396.659912,0
2021-08-04,3415.139893,3450.370117,3405.709961,3436.899902,3436.899902,0
2021-08-05,3447.209961,3451.409912,3408.409912,3424.459961,3424.459961,0
2021-08-06,3404.399902,3427.570068,3403.469971,3412.050049,3412.050049,0
2021-08-09,3424.419922,3428.110107,3387.570068,3399.76001,3399.76001,0
2021-08-10,3406.47998,3409.449951,3337.639893,3358.870117,3358.870117,0
2021-08-11,3370.389893,3373.389893,3310.01001,3350.929932,3350.929932,0
2021-08-12,3328.550049,3328.550049,3287.040039,3312.959961,3312.959961,0
2021-08-13,3308.77002,3337.610107,3305.810059,3335.040039,3335.040039,0
2021-08-16,3323.77002,3331.73999,3298.199951,3322.639893,3322.639893,0
2021-08-17,3288.02002,3288.02002,3228.889893,3256.820068,3256.820068,0
2021-08-18,3245.659912,3269.149902,3205.97998,3208.830078,3208.830078,0
2021-08-19,3192.22998,3252.629883,3166.830078,3235.870117,3235.870117,0
2021-08-20,3245.219971,3263.469971,3218.550049,3256.5,3256.5,0
2021-08-23,3287.679932,3346.159912,3287.360107,3342.01001,3342.01001,0
2021-08-24,3347.830078,3363.419922,3338.919922,3345.389893,3345.389893,0
2021-08-25,3365.199951,3393.899902,3363.25,3372.550049,3372.550049,0
2021-08-26,3368.360107,3385.469971,3346.830078,3370.389893,3370.389893,0
2021-08-27,3373.5,3441.780029,3373.5,3436.449951,3436.449951,0
2021-08-30,3460.800049,3477.929932,3433.879883,3446.439941,3446.439941,0
2021-08-31,3446.469971,3446.580078,3391.120117,3417.719971,3417.719971,0
2021-09-01,3431,3433.01001,3398.629883,3399.949951,3399.949951,0
2021-09-02,3413.350098,3420.01001,3396.949951,3411.320068,3411.320068,0
2021-09-03,3405.030029,3445.399902,3401.76001,3430.889893,3430.889893,0
2021-09-07,3432.199951,3432.98999,3401.889893,3419.72998,3419.72998,0
2021-09-08,3409.51001,3411.75,3350.26001,3377.679932,3377.679932,0
2021-09-09,3381.570068,3410.060059,3379.830078,3390.840088,3390.840088,0
2021-09-10,3425.370117,3468.679932,3415.159912,3416.659912,3416.659912,0
2021-09-13,3450.580078,3458.070068,3405.340088,3449.679932,3449.679932,0
2021-09-14,3464.709961,3475.780029,3433.51001,3449.389893,3449.389893,0
2021-09-15,3451.23999,3466.52002,3421.560059,3465.76001,3465.76001,0
2021-09-16,3437.280029,3484.189941,3427.850098,3473.600098,3473.600098,0
2021-09-17,3457.77002,3457.77002,3403.139893,3421.159912,3421.159912,0
2021-09-20,3341.280029,3360.030029,3289.409912,3338.22998,3338.22998,0
2021-09-21,3363.350098,3368.379883,3313.850098,3345.030029,3345.030029,0
2021-09-22,3374.22998,3420.73999,3357.620117,3412.02002,3412.02002,0
2021-09-23,3426.280029,3468.73999,3418,3457.449951,3457.449951,0
2021-09-24,3431.139893,3461.280029,3426.080078,3453.919922,3453.919922,0
2021-09-27,3418.120117,3458.22998,3399.080078,3445.439941,3445.439941,0
2021-09-28,3378.110107,3398.100098,3313.75,3314.389893,3314.389893,0
2021-09-29,3318.330078,3329.889893,3257.209961,3263.840088,3263.840088,0
2021-09-30,3293.72998,3311.409912,3257.73999,3258.090088,3258.090088,0
2021-10-01,3275.280029,3277.580078,3208.550049,3261.179932,3261.179932,0
2021-10-04,3240.899902,3246.419922,3170.469971,3180.060059,3180.060059,0
2021-10-05,3204.72998,3249.01001,3191.149902,3227.25,3227.25,0
2021-10-06,3191.51001,3242.379883,3182.620117,3238.790039,3238.790039,0
2021-10-07,3281.02002,3319.379883,3271.189941,3274.47998,3274.47998,0
2021-10-08,3288.580078,3289.5,3241.870117,3246.27002,3246.27002,0
2021-10-11,3232.820068,3274.399902,3219.949951,3221.22998,3221.22998,0
2021-10-12,3240.780029,3242.889893,3165.350098,3178.149902,3178.149902,0
2021-10-13,3203.659912,3211.969971,3183.5,3192.75,3192.75,0
2021-10-14,3245.870117,3292.090088,3243.149902,3291.23999,3291.23999,0
2021-10-15,3316.540039,3325.310059,3299.550049,3314.409912,3314.409912,0
2021-10-18,3287.419922,3340.840088,3276.699951,3338.780029,3338.780029,0
2021-10-19,3343.129883,3381.699951,3331.98999,3381.449951,3381.449951,0
2021-10-20,3380.379883,3387.97998,3363.340088,3374.219971,3374.219971,0
2021-10-21,3353.949951,3414.97998,3353.870117,3412.050049,3412.050049,0
2021-10-22,3393.139893,3427.129883,3366.629883,3370.280029,3370.280029,0
2021-10-25,3384.939941,3412.399902,3377.969971,3392.389893,3392.389893,0
2021-10-26,3420.330078,3427.899902,3381.149902,3392.959961,3392.959961,0
2021-10-27,3365.110107,3399.129883,3353.780029,3360.290039,3360.290039,0
2021-10-28,3406.300049,3440.580078,3402.969971,3438.830078,3438.830078,0
2021-10-29,3407.47998,3452.830078,3404.149902,3451.27002,3451.27002,0
2021-11-01,3459.570068,3507.560059,3451.679932,3506.280029,3506.280029,0
2021-11-02,3510.25,3549.76001,3510.25,3548.860107,3548.860107,0
2021-11-03,3552.709961,3592.76001,3540,3590.169922,3590.169922,0
2021-11-04,3633.110107,3728.080078,3617.090088,3715.76001,3715.76001,0
2021-11-05,3738.889893,3789.590088,3725.320068,3756.550049,3756.550049,0
2021-11-08,3781.129883,3824.320068,3766.47998,3803.330078,3803.330078,0
2021-11-09,3830.77002,3838.620117,3767.030029,3800.570068,3800.570068,0
2021-11-10,3727.590088,3783.060059,3676.620117,3693.02002,3693.02002,0
2021-11-11,3740.360107,3772.070068,3723.169922,3764.48999,3764.48999,0
2021-11-12,3770.52002,3812.340088,3754.669922,3794.5,3794.5,0
2021-11-15,3817.100098,3823.620117,3760.100098,3793.75,3793.75,0
2021-11-16,3781.909912,3866.72998,3774.070068,3859.399902,3859.399902,0
2021-11-17,3851.310059,3856.5,3813.580078,3831.439941,3831.439941,0
2021-11-18,3904.290039,3916.919922,3861.939941,3899.959961,3899.959961,0
2021-11-19,3895.649902,3936.98999,3879.860107,3912.02002,3912.02002,0
2021-11-22,3928,3982.120117,3843.889893,3847.120117,3847.120117,0
2021-11-23,3836.689941,3869.860107,3773.439941,3834.429932,3834.429932,0
2021-11-24,3800.050049,3871.590088,3765.689941,3870.01001,3870.01001,0
2021-11-26,3799.550049,3833.050049,3735.929932,3757.129883,3757.129883,0
2021-11-29,3827.409912,3914.699951,3806.360107,3910.540039,3910.540039,0
2021-11-30,3893.01001,3924.790039,3804.600098,3833.219971,3833.219971,0
